,county,child_abuse_rate,children_conc_pov,elevated_lead,juv_delinquent,No_HSdegree,parent_unemployed,county_poc,county_tier,poverty_county,median_inc_county,code,name,city,full_address,long,lat,district,percent_EDS,SPgrade,EOG_18_19,EOG_quintile
1208,Johnston,1.4,2.6,1.0,9.0,11.0,7.3,31.8,3.0,15.4,60296.0,510408,Wilson's Mills Elementary,Wilson's Mills,"4654 Wilson's Mills Rd, Wilson's Mills, NC 27593",-78.358707,35.58402,Johnston County Schools,75.60,D,41.90,3.0
1209,Johnston,1.4,2.6,1.0,9.0,11.0,7.3,31.8,3.0,15.4,60296.0,510364,Archer Lodge Middle,Wendell,"762 Wendell Rd, Wendell, NC 27591",-78.3658676,35.7038238,Johnston County Schools,30.90,C,54.70,3.0
1210,Johnston,1.4,2.6,1.0,9.0,11.0,7.3,31.8,3.0,15.4,60296.0,510373,Powhatan Elementary,Clayton,"3145 Vinson Rd, Clayton, NC 27527",-78.392339,35.627398,Johnston County Schools,20.50,C,65.90,2.0
1211,Johnston,1.4,2.6,1.0,9.0,11.0,7.3,31.8,3.0,15.4,60296.0,510336,East Clayton Elementary,Clayton,"2075 NC Highway 42 East, Clayton, NC 27527",-78.4025636,35.6490253,Johnston County Schools,26.10,C,58.10,3.0
1212,Johnston,1.4,2.6,1.0,9.0,11.0,7.3,31.8,3.0,15.4,60296.0,510342,Four Oaks Middle,Four Oaks,"1475 Boyette Road, Four Oaks, NC 27524",-78.404012,35.448782,Johnston County Schools,60.00,C,50.80,3.0
1213,Johnston,1.4,2.6,1.0,9.0,11.0,7.3,31.8,3.0,15.4,60296.0,510396,West Smithfield Elementary,Smithfield,"2665 Galilee Road, Smithfield, NC 27577",-78.406682,35.501511,Johnston County Schools,70.70,D,27.70,4.0
1214,Johnston,1.4,2.6,1.0,9.0,11.0,7.3,31.8,3.0,15.4,60296.0,510378,Riverwood Elementary,Clayton,"108 Athletic Club Blvd, Clayton, NC 27527",-78.421791,35.69193,Johnston County Schools,20.30,B,71.00,2.0
1215,Johnston,1.4,2.6,1.0,9.0,11.0,7.3,31.8,3.0,15.4,60296.0,510379,Riverwood Middle,Clayton,"204 Athletic Club Blvd, Clayton, NC 27527",-78.4226821,35.6935319,Johnston County Schools,27.20,B,62.50,2.0
1216,Johnston,1.4,2.6,1.0,9.0,11.0,7.3,31.8,3.0,15.4,60296.0,510340,Four Oaks Elementary,Four Oaks,"180 Hatcher St, Four Oaks, NC 27524",-78.4324727,35.4506865,Johnston County Schools,65.10,C,51.10,3.0
1217,Johnston,1.4,2.6,1.0,9.0,11.0,7.3,31.8,3.0,15.4,60296.0,510330,Cooper Academy,Clayton,"849 North Mial St, Clayton, NC 27520",-78.451331,35.656123,Johnston County Schools,59.20,D,31.00,4.0
1218,Johnston,1.4,2.6,1.0,9.0,11.0,7.3,31.8,3.0,15.4,60296.0,510360,Meadow School,Benson,"7507 NC Hwy 50 S, Benson, NC 27504",-78.4530808,35.3209697,Johnston County Schools,60.40,C,52.40,3.0
1219,Johnston,1.4,2.6,1.0,9.0,11.0,7.3,31.8,3.0,15.4,60296.0,510324,Clayton High,Clayton,"600 S Fayetteville St, Clayton, NC 27520",-78.4653372,35.649933,Johnston County Schools,26.60,C,57.40,3.0
1220,Johnston,1.4,2.6,1.0,9.0,11.0,7.3,31.8,3.0,15.4,60296.0,510326,West Clayton Elementary,Clayton,"1012 S Lombard St, Clayton, NC 27520",-78.4698663,35.6434764,Johnston County Schools,43.20,D,48.40,3.0
1221,Johnston,1.4,2.6,1.0,9.0,11.0,7.3,31.8,3.0,15.4,60296.0,510411,Swift Creek Middle,Clayton,"325 Norris Rd, Clayton, NC 27520",-78.472882,35.5766291,Johnston County Schools,38.60,C,57.20,3.0
1222,Johnston,1.4,2.6,1.0,9.0,11.0,7.3,31.8,3.0,15.4,60296.0,510412,Clayton Middle,Clayton,"490 Guy Rd, Clayton, NC 27520",-78.4851543,35.6449995,Johnston County Schools,44.80,D,44.30,3.0
1223,Johnston,1.4,2.6,1.0,9.0,11.0,7.3,31.8,3.0,15.4,60296.0,510402,South Johnston High,Four Oaks,"10381 US Hwy 301 S, Four Oaks, NC 27524",-78.4955689,35.4158295,Johnston County Schools,49.30,C,37.70,4.0
1224,Johnston,1.4,2.6,1.0,9.0,11.0,7.3,31.8,3.0,15.4,60296.0,510327,Cleveland High,Clayton,"1892 Polenta Rd, Clayton, NC 27520",-78.4995228,35.5536479,Johnston County Schools,24.60,B,65.10,2.0
1225,Johnston,1.4,2.6,1.0,9.0,11.0,7.3,31.8,3.0,15.4,60296.0,510410,Polenta Elementary,Garner,"105 Josephine Road, Garner, NC 27529",-78.5125549,35.5677849,Johnston County Schools,35.30,D,51.50,3.0
1226,Johnston,1.4,2.6,1.0,9.0,11.0,7.3,31.8,3.0,15.4,60296.0,510310,Benson Middle,Benson,"1600 N Wall Street, Benson, NC 27504",-78.532152,35.389153,Johnston County Schools,63.20,D,39.50,4.0
1227,Johnston,1.4,2.6,1.0,9.0,11.0,7.3,31.8,3.0,15.4,60296.0,510406,West Johnston High,Benson,"5935 Raleigh Road, Benson, NC 27504",-78.5381849,35.5237203,Johnston County Schools,28.90,C,55.10,3.0
1228,Johnston,1.4,2.6,1.0,9.0,11.0,7.3,31.8,3.0,15.4,60296.0,510328,Cleveland Elementary,Clayton,"10225 Cleveland Rd, Clayton, NC 27520",-78.542261,35.578121,Johnston County Schools,26.90,B,72.40,2.0
1229,Johnston,1.4,2.6,1.0,9.0,11.0,7.3,31.8,3.0,15.4,60296.0,510329,Cleveland Middle,Garner,"2323 Cornwallis Road, Garner, NC 27529",-78.549963,35.575294,Johnston County Schools,21.80,B,65.10,2.0
1230,Johnston,1.4,2.6,1.0,9.0,11.0,7.3,31.8,3.0,15.4,60296.0,510308,Benson Elementary,Benson,"2040 Hwy 50 N, Benson, NC 27504",-78.5550559,35.400258,Johnston County Schools,67.70,D,37.10,4.0
1231,Johnston,1.4,2.6,1.0,9.0,11.0,7.3,31.8,3.0,15.4,60296.0,510414,West View Elementary,Garner,"11755 Cleveland Road, Garner, NC 27529",-78.56448,35.594593,Johnston County Schools,26.60,C,61.70,2.0
1232,Johnston,1.4,2.6,1.0,9.0,11.0,7.3,31.8,3.0,15.4,60296.0,510358,McGee's Crossroads Elem,Angier,"10330 NC Hwy 50 North, Angier, NC 27501",-78.577203,35.513214,Johnston County Schools,44.40,C,53.80,3.0
1233,Johnston,1.4,2.6,1.0,9.0,11.0,7.3,31.8,3.0,15.4,60296.0,510359,McGee's Crossroads Middle,Benson,"13353 NC Highway 210, Benson, NC 27504",-78.577559,35.5163362,Johnston County Schools,37.30,C,56.10,3.0
1234,Johnston,1.4,2.6,1.0,9.0,11.0,7.3,31.8,3.0,15.4,60296.0,510334,Dixon Road Elementary,Willow Spring,"835 Dixon Road, Willow Spring, NC 27592",-78.594282,35.532579,Johnston County Schools,37.80,C,60.00,2.0
1235,Jones,7.7,33.8,0.0,30.1,16.7,6.2,37.1,1.0,28.8,43302.0,520304,Pollocksville Elementary,Pollocksville,"300 Trent St, Pollocksville, NC 28573",-77.225621,35.004931,Jones County Schools,65.60,C,55.70,3.0
1236,Jones,7.7,33.8,0.0,30.1,16.7,6.2,37.1,1.0,28.8,43302.0,520328,Maysville Elementary,Maysville,"814 Sixth Street, Maysville, NC 28555",-77.236835,34.9053169,Jones County Schools,73.00,C,59.90,3.0
1237,Jones,7.7,33.8,0.0,30.1,16.7,6.2,37.1,1.0,28.8,43302.0,520320,Jones Senior High,Trenton,"1490 Hwy 58 South, Trenton, NC 28585",-77.3340229,35.0332811,Jones County Schools,64.70,B,47.20,3.0
1238,Jones,7.7,33.8,0.0,30.1,16.7,6.2,37.1,1.0,28.8,43302.0,520336,Trenton Elementary,Trenton,"188 Elementary Sch Lane, Trenton, NC 28585",-77.3463628,35.0663688,Jones County Schools,79.10,C,63.20,2.0
1239,Jones,7.7,33.8,0.0,30.1,16.7,6.2,37.1,1.0,28.8,43302.0,520324,Jones Middle,Trenton,"190 Old New Bern Rd, Trenton, NC 28585",-77.3477866,35.0670396,Jones County Schools,70.30,C,58.20,3.0
1240,Jones,7.7,33.8,0.0,30.1,16.7,6.2,37.1,1.0,28.8,43302.0,520308,Comfort Elementary,Comfort,"4384 Hwy 41 West, Comfort, NC 28522",-77.5120497,35.0075269,Jones County Schools,71.20,C,55.80,3.0
1241,Lee,1.6,14.1,1.5,28.9,14.3,5.7,41.3,2.0,22.2,48984.0,53B000,Ascend Leadership Academy Lee County,aaUnknown,aaUnknown,aaUnknown,aaUnknown,Charter Schools,17.40,D,54.10,3.0
1242,Lee,1.6,14.1,1.5,28.9,14.3,5.7,41.3,2.0,22.2,48984.0,530308,Broadway Elementary,Broadway,"307 S Main St, Broadway, NC 27505",-79.0527647,35.4522216,Lee County Schools,72.80,C,48.90,3.0
1243,Lee,1.6,14.1,1.5,28.9,14.3,5.7,41.3,2.0,22.2,48984.0,530314,East Lee Middle,Sanford,"1337 Broadway Rd, Sanford, NC 27330",-79.1138168,35.4610356,Lee County Schools,66.60,D,49.10,3.0
1244,Lee,1.6,14.1,1.5,28.9,14.3,5.7,41.3,2.0,22.2,48984.0,530335,Lee Early College,Sanford,"1105 Kelly Drive, Sanford, NC 27330",-79.1452451,35.471033,Lee County Schools,56.20,A,88.90,1.0
1245,Lee,1.6,14.1,1.5,28.9,14.3,5.7,41.3,2.0,22.2,48984.0,530312,Deep River Elementary,Sanford,"4000 Deep River Rd, Sanford, NC 27330",-79.1459458,35.5910402,Lee County Schools,78.70,C,59.90,3.0
1246,Lee,1.6,14.1,1.5,28.9,14.3,5.7,41.3,2.0,22.2,48984.0,530336,Lee County High,Sanford,"1708 Nash Street, Sanford, NC 27330",-79.148382,35.4663929,Lee County Schools,56.20,C,42.80,3.0
1247,Lee,1.6,14.1,1.5,28.9,14.3,5.7,41.3,2.0,22.2,48984.0,530340,J Glenn Edwards Elementary,Sanford,"3115 Cemetery Rd, Sanford, NC 27332",-79.1506642,35.4390885,Lee County Schools,79.20,C,61.10,2.0
1248,Lee,1.6,14.1,1.5,28.9,14.3,5.7,41.3,2.0,22.2,48984.0,530343,Southern Lee High School,Sanford,"2301 Tramway Road, Sanford, NC 27332",-79.1855845,35.435039,Lee County Schools,64.50,C,44.50,3.0
1249,Lee,1.6,14.1,1.5,28.9,14.3,5.7,41.3,2.0,22.2,48984.0,530302,BT Bullock Elementary,Sanford,"1410 McNeill Road, Sanford, NC 27330",-79.1860668,35.5065323,Lee County Schools,73.20,C,58.50,3.0
1250,Lee,1.6,14.1,1.5,28.9,14.3,5.7,41.3,2.0,22.2,48984.0,530341,SanLee Middle School,Sanford,"2309 Tramway Rd, Sanford, NC 27332",-79.188447,35.4371297,Lee County Schools,73.50,C,52.70,3.0
1251,Lee,1.6,14.1,1.5,28.9,14.3,5.7,41.3,2.0,22.2,48984.0,530320,Greenwood Elementary,Sanford,"1127 Greenwood Rd, Sanford, NC 27330",-79.1940397,35.3887317,Lee County Schools,77.80,C,59.40,3.0
1252,Lee,1.6,14.1,1.5,28.9,14.3,5.7,41.3,2.0,22.2,48984.0,530356,West Lee Middle,Sanford,"3301 Wicker St, Sanford, NC 27330",-79.2150667,35.468466,Lee County Schools,68.50,D,48.50,3.0
1253,Lee,1.6,14.1,1.5,28.9,14.3,5.7,41.3,2.0,22.2,48984.0,530354,J R Ingram Jr Elementary,Sanford,"3309 Wicker St, Sanford, NC 27330",-79.2157338,35.4652538,Lee County Schools,69.70,C,57.40,3.0
1254,Lee,1.6,14.1,1.5,28.9,14.3,5.7,41.3,2.0,22.2,48984.0,530346,Tramway Elementary,Sanford,"360 Center Church Road, Sanford, NC 27330",-79.2263469,35.4380038,Lee County Schools,45.50,B,67.30,2.0
1255,Lenoir,4.2,21.2,1.7,13.7,13.5,11.3,50.3,1.0,37.2,40433.0,540308,Contentnea-Savannah School,Kinston,"3400 Ferrell Road, Kinston, NC 28501",-77.5211855,35.3200449,Lenoir County Public Schools,72.50,C,48.70,3.0
1256,Lenoir,4.2,21.2,1.7,13.7,13.5,11.3,50.3,1.0,37.2,40433.0,540330,Rochelle Middle,Kinston,"301 N Rochelle Blvd, Kinston, NC 28501",-77.561315,35.2629181,Lenoir County Public Schools,91.60,F,26.40,4.0
1257,Lenoir,4.2,21.2,1.7,13.7,13.5,11.3,50.3,1.0,37.2,40433.0,540325,Northeast Elementary,Kinston,"1002 E Highland Ave, Kinston, NC 28501",-77.5621283,35.2813382,Lenoir County Public Schools,93.70,D,31.50,4.0
1258,Lenoir,4.2,21.2,1.7,13.7,13.5,11.3,50.3,1.0,37.2,40433.0,540340,Southwood Elementary,Kinston,"1245 Hwy 58 South, Kinston, NC 28504",-77.564869,35.208074,Lenoir County Public Schools,61.20,C,56.70,3.0
1259,Lenoir,4.2,21.2,1.7,13.7,13.5,11.3,50.3,1.0,37.2,40433.0,54A000,Children's Village Academy,Kinston,"701 North Adkin Street, Kinston, NC 28501",-77.5671434,35.2667229,Charter Schools,91.30,F,27.80,4.0
1260,Lenoir,4.2,21.2,1.7,13.7,13.5,11.3,50.3,1.0,37.2,40433.0,540317,Lenoir County Early College High,Kinston,"231 Hwy 58 South, Kinston, NC 28502",-77.5710848,35.2338387,Lenoir County Public Schools,55.40,A,89.20,1.0
1261,Lenoir,4.2,21.2,1.7,13.7,13.5,11.3,50.3,1.0,37.2,40433.0,540338,Southeast Elementary,Kinston,"201 McDaniels Street, Kinston, NC 28501",-77.571454,35.257961,Lenoir County Public Schools,>95,D,36.90,4.0
1262,Lenoir,4.2,21.2,1.7,13.7,13.5,11.3,50.3,1.0,37.2,40433.0,540315,Kinston High,Kinston,"2601 N Queen St, Kinston, NC 28501",-77.575268,35.2956029,Lenoir County Public Schools,86.00,D,27.10,4.0
1263,Lenoir,4.2,21.2,1.7,13.7,13.5,11.3,50.3,1.0,37.2,40433.0,540326,Northwest Elementary,Kinston,"1701 Old Well Rd, Kinston, NC 28504",-77.6033103,35.2783438,Lenoir County Public Schools,82.00,D,41.50,3.0
1264,Lenoir,4.2,21.2,1.7,13.7,13.5,11.3,50.3,1.0,37.2,40433.0,540344,Woodington Middle,Kinston,"4939 Hwy 258 South, Kinston, NC 28504",-77.633921,35.15916,Lenoir County Public Schools,61.30,C,53.20,3.0
1265,Lenoir,4.2,21.2,1.7,13.7,13.5,11.3,50.3,1.0,37.2,40433.0,540324,North Lenoir High,La Grange,"2400 Institute Road, La Grange, NC 28551",-77.678258,35.341328,Lenoir County Public Schools,60.70,C,36.30,4.0
1266,Lenoir,4.2,21.2,1.7,13.7,13.5,11.3,50.3,1.0,37.2,40433.0,540304,Banks Elementary,Kinston,"2148 Falling Creek Rd, Kinston, NC 28504",-77.6799582,35.2807256,Lenoir County Public Schools,55.30,C,59.60,3.0
1267,Lenoir,4.2,21.2,1.7,13.7,13.5,11.3,50.3,1.0,37.2,40433.0,540336,South Lenoir High,Deep Run,"3355 Old Hwy 11 South, Deep Run, NC 28525",-77.704149,35.146012,Lenoir County Public Schools,51.40,B,51.10,3.0
1268,Lenoir,4.2,21.2,1.7,13.7,13.5,11.3,50.3,1.0,37.2,40433.0,540328,Pink Hill Elementary,Pink Hill,"2666 HC Turner Road, Pink Hill, NC 28572",-77.7370713,35.0785278,Lenoir County Public Schools,68.10,C,59.60,3.0
1269,Lenoir,4.2,21.2,1.7,13.7,13.5,11.3,50.3,1.0,37.2,40433.0,540320,Moss Hill Elementary,Kinston,"6040 Hwy 55 West, Kinston, NC 28504",-77.7531162,35.1953933,Lenoir County Public Schools,72.00,B,66.80,2.0
1270,Lenoir,4.2,21.2,1.7,13.7,13.5,11.3,50.3,1.0,37.2,40433.0,540312,E B Frink Middle,La Grange,"102 N Martin Luther King Jr Dr, La Grange, NC 28551",-77.7930737,35.3154999,Lenoir County Public Schools,66.30,C,53.30,3.0
1271,Lenoir,4.2,21.2,1.7,13.7,13.5,11.3,50.3,1.0,37.2,40433.0,540316,La Grange Elementary,La Grange,"402 W Railroad St, La Grange, NC 28551",-77.7966394,35.3111927,Lenoir County Public Schools,76.80,C,47.30,3.0
1272,Lincoln,3.5,13.9,1.5,18.6,13.2,7.4,14.1,3.0,13.5,62963.0,55A000,Lincoln Charter School,Denver,"7834 Galway Lane, Denver, NC 28037",-80.9977259,35.4866232,Charter Schools,6.90,B,79.10,2.0
1273,Lincoln,3.5,13.9,1.5,18.6,13.2,7.4,14.1,3.0,13.5,62963.0,550362,St James Elementary,Denver,"1774 St James Church Road, Denver, NC 28037",-81.0161972,35.4852887,Lincoln County Schools,20.30,B,79.80,2.0
1274,Lincoln,3.5,13.9,1.5,18.6,13.2,7.4,14.1,3.0,13.5,62963.0,550314,Catawba Springs Elementary,Denver,"206 North Little Egypt Rd, Denver, NC 28037",-81.0212026,35.455777,Lincoln County Schools,27.40,B,80.90,1.0
1275,Lincoln,3.5,13.9,1.5,18.6,13.2,7.4,14.1,3.0,13.5,62963.0,550320,East Lincoln High,Denver,"6471 Hwy 73, Denver, NC 28037",-81.0247213,35.4551672,Lincoln County Schools,23.70,B,62.50,2.0
1276,Lincoln,3.5,13.9,1.5,18.6,13.2,7.4,14.1,3.0,13.5,62963.0,550322,East Lincoln Middle,Iron Station,"4137 Hwy 73, Iron Station, NC 28080",-81.0940048,35.4757956,Lincoln County Schools,30.70,B,72.80,2.0
1277,Lincoln,3.5,13.9,1.5,18.6,13.2,7.4,14.1,3.0,13.5,62963.0,550344,North Lincoln High,Lincolnton,"2737 Lee Lawing Road, Lincolnton, NC 28092",-81.1197799,35.5334686,Lincoln County Schools,18.60,B,74.90,2.0
1278,Lincoln,3.5,13.9,1.5,18.6,13.2,7.4,14.1,3.0,13.5,62963.0,550350,North Lincoln Middle,Denver,"1503 Amity Church Road, Denver, NC 28037",-81.1203833,35.5117033,Lincoln County Schools,27.10,B,74.30,2.0
1279,Lincoln,3.5,13.9,1.5,18.6,13.2,7.4,14.1,3.0,13.5,62963.0,550349,Pumpkin Center Intermediate,Lincolnton,"3980 King Wilkinson Road, Lincolnton, NC 28092",-81.1353201,35.5176518,Lincoln County Schools,36.00,B,67.70,2.0
1280,Lincoln,3.5,13.9,1.5,18.6,13.2,7.4,14.1,3.0,13.5,62963.0,550356,Rock Springs Elementary,Denver,"3633 Hwy 16 N, Denver, NC 28037",-81.1899478,35.8728181,Lincoln County Schools,16.10,A,83.70,1.0
1281,Lincoln,3.5,13.9,1.5,18.6,13.2,7.4,14.1,3.0,13.5,62963.0,550316,GE Massey Elementary,Lincolnton,"130 Newbold St, Lincolnton, NC 28092",-81.2373406,35.4783423,Lincoln County Schools,73.20,C,58.20,3.0
1282,Lincoln,3.5,13.9,1.5,18.6,13.2,7.4,14.1,3.0,13.5,62963.0,550360,S Ray Lowder Elementary,Lincolnton,"350 Kennedy Dr, Lincolnton, NC 28092",-81.244483,35.463094,Lincoln County Schools,46.80,C,53.30,3.0
1283,Lincoln,3.5,13.9,1.5,18.6,13.2,7.4,14.1,3.0,13.5,62963.0,550332,Lincolnton High,Lincolnton,"803 N Aspen St, Lincolnton, NC 28092",-81.260353,35.47962,Lincoln County Schools,60.50,C,53.80,3.0
1284,Lincoln,3.5,13.9,1.5,18.6,13.2,7.4,14.1,3.0,13.5,62963.0,550312,Battleground Elementary,Lincolnton,"201 Jeb Seagle Dr, Lincolnton, NC 28092",-81.2624659,35.4801701,Lincoln County Schools,65.60,D,44.30,3.0
1285,Lincoln,3.5,13.9,1.5,18.6,13.2,7.4,14.1,3.0,13.5,62963.0,550334,Lincolnton Middle,Lincolnton,"2361 Startown Road, Lincolnton, NC 28092",-81.2647887,35.5206703,Lincoln County Schools,72.10,C,58.40,3.0
1286,Lincoln,3.5,13.9,1.5,18.6,13.2,7.4,14.1,3.0,13.5,62963.0,550336,Love Memorial Elementary,Lincolnton,"1463 Love Memorial Sch Rd, Lincolnton, NC 28092",-81.27549,35.448966,Lincoln County Schools,69.50,B,66.90,2.0
1287,Lincoln,3.5,13.9,1.5,18.6,13.2,7.4,14.1,3.0,13.5,62963.0,550340,Childers Elementary,Lincolnton,"2595 Rock Dam Road, Lincolnton, NC 28092",-81.316265,35.480428,Lincoln County Schools,59.90,C,56.30,3.0
1288,Lincoln,3.5,13.9,1.5,18.6,13.2,7.4,14.1,3.0,13.5,62963.0,550364,Union Elementary,Vale,"4875 Reepsville Rd, Vale, NC 28168",-81.368549,35.517346,Lincoln County Schools,53.20,B,79.50,2.0
1289,Lincoln,3.5,13.9,1.5,18.6,13.2,7.4,14.1,3.0,13.5,62963.0,550372,West Lincoln Middle,Lincolnton,"260 Shoal Rd, Lincolnton, NC 28092",-81.389009,35.482262,Lincoln County Schools,54.50,C,59.10,3.0
1290,Lincoln,3.5,13.9,1.5,18.6,13.2,7.4,14.1,3.0,13.5,62963.0,550368,West Lincoln High,Lincolnton,"172 Shoal Rd, Lincolnton, NC 28092",-81.389974,35.485337,Lincoln County Schools,46.60,C,53.20,3.0
1291,Lincoln,3.5,13.9,1.5,18.6,13.2,7.4,14.1,3.0,13.5,62963.0,550342,North Brook Elementary,Vale,"642 Hwy 274, Vale, NC 28168",-81.4529566,35.4950086,Lincoln County Schools,66.80,C,60.10,2.0
1292,Lincoln,3.5,13.9,1.5,18.6,13.2,7.4,14.1,3.0,13.5,62963.0,550328,Iron Station Elementary,Iron Station,"4207 Hwy 27 E, Iron Station, NC 28080",-82.607021,29.6944631,Lincoln County Schools,52.30,C,61.50,2.0
1293,Macon,5.9,14.0,0.4,22.3,11.0,11.1,10.4,2.0,26.5,46426.0,560324,Highlands School,Highlands,"545 Pierson Dr, Highlands, NC 28741",-83.1966326,35.0470281,Macon County Schools,41.20,B,74.50,2.0
1294,Macon,5.9,14.0,0.4,22.3,11.0,11.1,10.4,2.0,26.5,46426.0,560330,Macon Middle School,Franklin,"1345 Wells Grove Rd, Franklin, NC 28734",-83.3583249,35.161215,Macon County Schools,58.30,B,63.90,2.0
1295,Macon,5.9,14.0,0.4,22.3,11.0,11.1,10.4,2.0,26.5,46426.0,560331,Mountain View Intermediate,Franklin,"161 Clarks Chapel Road, Franklin, NC 28734",-83.3609692,35.1630326,Macon County Schools,62.00,C,58.50,3.0
1296,Macon,5.9,14.0,0.4,22.3,11.0,11.1,10.4,2.0,26.5,46426.0,560316,East Franklin Elementary,Franklin,"100 Watauga St, Franklin, NC 28734",-83.37192,35.189442,Macon County Schools,42.40,D,44.70,3.0
1297,Macon,5.9,14.0,0.4,22.3,11.0,11.1,10.4,2.0,26.5,46426.0,560320,Franklin High,Franklin,"100 Panther Drive, Franklin, NC 28734",-83.3821942,35.1764261,Macon County Schools,47.30,B,63.80,2.0
1298,Macon,5.9,14.0,0.4,22.3,11.0,11.1,10.4,2.0,26.5,46426.0,560329,Macon Early College High School,Franklin,"77 Siler Farm Road, Franklin, NC 28734",-83.3834774,35.1582638,Macon County Schools,30.10,A,>95,1.0
1299,Macon,5.9,14.0,0.4,22.3,11.0,11.1,10.4,2.0,26.5,46426.0,560338,South Macon Elementary,Franklin,"855 Addington Bridge Road, Franklin, NC 28734",-83.401207,35.112609,Macon County Schools,68.40,B,74.70,2.0
1300,Macon,5.9,14.0,0.4,22.3,11.0,11.1,10.4,2.0,26.5,46426.0,560328,Iotla Valley Elementary,Franklin,"1166 Iotla Church Road, Franklin, NC 28734",-83.415392,35.228054,Macon County Schools,63.60,C,55.10,3.0
1301,Macon,5.9,14.0,0.4,22.3,11.0,11.1,10.4,2.0,26.5,46426.0,560304,Cartoogechaye Elementary,Franklin,"3295 Old Murphy Road, Franklin, NC 28734",-83.434981,35.1668258,Macon County Schools,55.00,C,60.50,2.0
1302,Macon,5.9,14.0,0.4,22.3,11.0,11.1,10.4,2.0,26.5,46426.0,560332,Nantahala School,Topton,"213 Windingstairs Rd, Topton, NC 28781",-83.6345508,35.2535879,Macon County Schools,53.90,C,67.10,2.0
1303,Madison,11.4,0.0,1.8,16.5,12.0,7.8,5.1,2.0,22.4,44693.0,570320,Mars Hill Elementary,Mars Hill,"200 School House Lane, Mars Hill, NC 28754",-82.551614,35.8345131,Madison County Schools,49.60,B,72.30,2.0
1304,Madison,11.4,0.0,1.8,16.5,12.0,7.8,5.1,2.0,22.4,44693.0,570318,Madison High School,Marshall,"5740 US Hwy 25-70, Marshall, NC 28753",-82.6729452,35.8149074,Madison County Schools,48.00,C,46.50,3.0
1305,Madison,11.4,0.0,1.8,16.5,12.0,7.8,5.1,2.0,22.4,44693.0,570317,Madison Early College High,Marshall,"5734 US 25/70 Hwy, Marshall, NC 28753",-82.6757026,35.8142294,Madison County Schools,36.20,A,82.90,1.0
1306,Madison,11.4,0.0,1.8,16.5,12.0,7.8,5.1,2.0,22.4,44693.0,570319,Madison Middle School,Marshall,"95 Upper Brush Creek Rd, Marshall, NC 28753",-82.7147888,35.8397785,Madison County Schools,53.60,C,57.70,3.0
1307,Madison,11.4,0.0,1.8,16.5,12.0,7.8,5.1,2.0,22.4,44693.0,570306,Brush Creek Elementary,Marshall,"265 Upper Brush Creek Road, Marshall, NC 28753",-82.7151272,35.8422761,Madison County Schools,56.60,B,80.90,1.0
1308,Madison,11.4,0.0,1.8,16.5,12.0,7.8,5.1,2.0,22.4,44693.0,570312,Hot Springs Elementary,Hot Springs,"63 Serpentine Ave, Hot Springs, NC 28743",-82.8319214,35.8922566,Madison County Schools,48.90,B,80.10,1.0
1309,Martin,2.4,0.0,1.6,57.6,13.4,13.1,47.5,1.0,30.2,43569.0,580324,Jamesville Elementary,Jamesville,"1220 Hardison St, Jamesville, NC 27846",-76.9010842,35.8097313,Martin County Schools,36.80,C,58.80,3.0
1310,Martin,2.4,0.0,1.6,57.6,13.4,13.1,47.5,1.0,30.2,43569.0,580312,E J Hayes Elementary,Williamston,"201 Andrews St, Williamston, NC 27892",-77.0624277,35.84707,Martin County Schools,58.20,D,44.50,3.0
1311,Martin,2.4,0.0,1.6,57.6,13.4,13.1,47.5,1.0,30.2,43569.0,580372,Riverside Middle,Williamston,"2920 US Hwy 17, Williamston, NC 27892",-77.067263,35.81482,Martin County Schools,54.30,D,39.00,4.0
1312,Martin,2.4,0.0,1.6,57.6,13.4,13.1,47.5,1.0,30.2,43569.0,580368,Riverside High,Williamston,"1260 Godwin Ave, Williamston, NC 27892",-77.0677912,35.8387841,Martin County Schools,42.80,C,35.80,4.0
1313,Martin,2.4,0.0,1.6,57.6,13.4,13.1,47.5,1.0,30.2,43569.0,580356,Rodgers Elementary,Williamston,"2277 Rodgers School Rd, Williamston, NC 27892",-77.077079,35.781898,Martin County Schools,33.20,C,63.80,2.0
1314,Martin,2.4,0.0,1.6,57.6,13.4,13.1,47.5,1.0,30.2,43569.0,58B000,Bear Grass Charter School,Williamston,"6344 E Bear Grass Rd, Williamston, NC 27982",-77.1265283,35.7688102,Charter Schools,14.90,B,70.90,2.0
1315,Martin,2.4,0.0,1.6,57.6,13.4,13.1,47.5,1.0,30.2,43569.0,580316,South Creek Elementary,Robersonville,"1121 Third Street Extension, Robersonville, NC 27871",-77.243127,35.823213,Martin County Schools,64.80,F,33.10,4.0
1316,Martin,2.4,0.0,1.6,57.6,13.4,13.1,47.5,1.0,30.2,43569.0,580344,South Creek Middle/High,Robersonville,"21077 NC Hwy 903, Robersonville, NC 27871",-77.243593,35.856241,Martin County Schools,52.50,D,29.60,4.0
1317,McDowell,6.4,0.0,2.3,14.9,13.9,8.9,11.8,2.0,20.1,43972.0,590326,McDowell Academy for Innovation,aaUnknown,aaUnknown,aaUnknown,aaUnknown,McDowell County Schools,54.50,C,50.80,3.0
