id,EOG_quintile,percent_EDS,child_abuse_rate,children_conc_pov,parent,juv_delinquent,No_HSdegree,parent_unemployed,county_poc,county_tier,poverty_county,median_inc_county
1989,3,63.8,0.2,18.6,1.1,22.1,9.1,8,49.3,2,22.1,52166
1990,3,50,3.3,3.5,1.4,13.7,17.5,9.9,20.3,2,19.1,48372
1991,3,45.7,0.2,18.6,1.1,22.1,9.1,8,49.3,2,22.1,52166
1992,3,85.8,6.9,17.8,1.6,20.5,15,20.3,40.1,1,34,36862
1993,3,80.1,2.9,15.6,1.2,16.8,11.3,14.8,59.5,2,24.8,47892
1994,3,64,3,8.8,1.3,20.7,6.6,10.5,56,1,22.2,46779
1995,3,51.2,2.7,6.2,1.3,14.3,12.6,10.7,27,2,16.6,52798
1996,3,46.2,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
1997,3,71,0,0,1.8,7.2,21.2,9.9,39.3,1,30.6,40653
1998,3,67.9,2.9,1.8,1.7,13.4,10.5,7.9,37.6,2,20.5,51225
1999,3,64.7,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
2000,3,64.1,1.8,3.1,1.2,6.7,5.9,4,39.1,3,9.7,80169
2001,3,62.3,4.4,16,1.6,21.2,12.6,8.6,35.8,2,18.3,50480
2002,3,55.1,0.2,14.6,2.3,17.8,15.9,15.2,26.7,1,24.2,41869
2003,3,49.3,1.1,27.9,1.5,23.3,9.8,9.5,42.7,2,23,50112
2004,3,78.1,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
2005,3,69.9,2,20.5,0.9,9.9,11.5,8.6,56.6,3,18.9,59329
2006,3,66.1,1.1,27.9,1.5,23.3,9.8,9.5,42.7,2,23,50112
2007,3,60.8,1.8,3.1,1.2,6.7,5.9,4,39.1,3,9.7,80169
2008,3,60.6,3.3,6.7,1.7,14.3,13.8,10.1,27.4,2,24,46864
2009,3,84.4,5,0,1.8,29.2,11.8,12,33.8,1,26.2,46411
2010,3,74.1,1.4,20.7,3.4,21.3,20.3,21.7,60.7,1,34.7,37233
2011,3,70.6,5.2,29.2,0.8,23.3,8.9,5.8,44.9,1,25.6,43303
2012,3,67.2,0.2,18.6,1.1,22.1,9.1,8,49.3,2,22.1,52166
2013,3,42.1,5,0,1.8,29.2,11.8,12,33.8,1,26.2,46411
2014,3,87.2,0.9,11.2,0.4,14.2,12.3,5.7,27.3,3,13.1,73703
2015,3,63.5,1.1,27.9,1.5,23.3,9.8,9.5,42.7,2,23,50112
2016,3,62.3,2.1,33.2,1.2,10.4,13.8,11,46,1,29.4,41572
2017,3,58.7,3.3,6.7,1.7,14.3,13.8,10.1,27.4,2,24,46864
2018,3,81.6,9.9,39.3,1.4,19.1,19.8,19.3,74.2,1,34.7,35407
2019,3,79.4,2,20.5,0.9,9.9,11.5,8.6,56.6,3,18.9,59329
2020,3,76.6,5.2,29.2,0.8,23.3,8.9,5.8,44.9,1,25.6,43303
2021,3,68.9,1.8,3.1,1.2,6.7,5.9,4,39.1,3,9.7,80169
2022,3,64.8,1.4,0,0.9,19.9,8,6.4,21.8,3,14.1,59471
2023,3,53.4,4.8,0,2,13.8,11.2,7.6,50,1,20.7,50122
2024,3,50.3,8.9,13.7,1.5,23.3,11.1,9.4,33.2,2,22.6,50149
2025,3,76.1,1.4,0,2.7,16,18.9,10.8,52.8,1,32,43591
2026,3,73.6,2.6,5.3,1.1,15.1,14.3,7.1,23.7,2,18.7,53738
2027,3,72,4,13,1.3,6.7,11.9,10.2,41.4,2,18.4,58956
2028,3,65.5,3.3,12.3,1,17.6,15.1,8.7,19.3,2,20,47758
2029,3,65.2,0.2,18.6,1.1,22.1,9.1,8,49.3,2,22.1,52166
2030,3,61.3,5.2,29.2,0.8,23.3,8.9,5.8,44.9,1,25.6,43303
2031,3,60.9,3.3,12.3,1,17.6,15.1,8.7,19.3,2,20,47758
2032,3,36.1,5.8,7.1,0.8,24.8,8.8,6,23.3,3,13,60044
2033,3,91.4,3,8.8,1.3,20.7,6.6,10.5,56,1,22.2,46779
2034,3,77.9,2.4,16.2,0.9,7.1,19.1,15.8,44.7,1,41.8,36976
2035,3,74.4,5.2,29.2,0.8,23.3,8.9,5.8,44.9,1,25.6,43303
2036,3,74.1,4.1,0,0.7,45.9,16.5,15.4,10.9,2,24.4,41701
2037,3,69.5,1.6,28.7,0.9,26.6,23.4,14.3,48.2,1,27.3,42725
2038,3,47.4,2.7,6.2,1.3,14.3,12.6,10.7,27,2,16.6,52798
2039,3,52.8,4.9,51.2,3.1,25.7,18.1,15.4,61.5,1,31.3,36760
2040,3,49.1,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
2041,3,81,8.3,29.6,1.1,31.7,17.2,20.7,55.8,1,38.4,36730
2042,3,58.8,2.9,1.8,1.7,13.4,10.5,7.9,37.6,2,20.5,51225
2043,3,49.9,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
2044,3,6.3,5.8,7.1,0.8,24.8,8.8,6,23.3,3,13,60044
2045,3,83.4,9.9,39.3,1.4,19.1,19.8,19.3,74.2,1,34.7,35407
2046,3,68.9,2.3,0,2,8,21.1,16.1,64.9,1,30.4,35433
2047,3,45,3.3,12.3,1,17.6,15.1,8.7,19.3,2,20,47758
2048,3,35.7,3.3,6.7,1.7,14.3,13.8,10.1,27.4,2,24,46864
2049,3,83.9,2.4,16.2,0.9,7.1,19.1,15.8,44.7,1,41.8,36976
2050,3,80.4,4.9,51.2,3.1,25.7,18.1,15.4,61.5,1,31.3,36760
2051,3,56.2,1.6,14.1,1.5,28.9,14.3,5.7,41.3,2,22.2,48984
2052,3,73.2,3,8.8,1.3,20.7,6.6,10.5,56,1,22.2,46779
2053,3,50.1,3.6,4.5,1,6.5,8.2,3.4,34.2,3,10.9,69297
2054,3,49.3,4.8,0,2,13.8,11.2,7.6,50,1,20.7,50122
2055,3,48,1.1,27.9,1.5,23.3,9.8,9.5,42.7,2,23,50112
2056,3,30.6,3.6,4.5,1,6.5,8.2,3.4,34.2,3,10.9,69297
2057,3,78.6,5.2,29.2,0.8,23.3,8.9,5.8,44.9,1,25.6,43303
2058,3,55.5,2.7,6.2,1.3,14.3,12.6,10.7,27,2,16.6,52798
2059,3,47.1,1.8,3.1,1.2,6.7,5.9,4,39.1,3,9.7,80169
2060,3,79.3,2.1,33.2,1.2,10.4,13.8,11,46,1,29.4,41572
2061,3,74.8,9.9,39.3,1.4,19.1,19.8,19.3,74.2,1,34.7,35407
2062,3,63.5,1.8,3.1,1.2,6.7,5.9,4,39.1,3,9.7,80169
2063,3,63.3,2.2,22.5,1.9,18.4,16.7,12.7,52.5,1,29.6,44015
2064,3,85.9,9.9,39.3,1.4,19.1,19.8,19.3,74.2,1,34.7,35407
2065,3,81.5,3,0,1.5,14.3,9.7,6.7,23.9,3,20.8,54900
2066,3,58.7,0.2,14.6,2.3,17.8,15.9,15.2,26.7,1,24.2,41869
2067,3,58.2,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
2068,3,48.5,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
2069,3,79.3,6.3,18.9,1.3,11.5,6.3,8.3,21.6,3,20,53419
2070,3,76,4,13,1.3,6.7,11.9,10.2,41.4,2,18.4,58956
2071,3,63.2,4.4,16,1.6,21.2,12.6,8.6,35.8,2,18.3,50480
2072,3,28,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
2073,3,22.7,3.3,12.3,1,17.6,15.1,8.7,19.3,2,20,47758
2074,3,92.2,3,0,1.5,14.3,9.7,6.7,23.9,3,20.8,54900
2075,3,75.2,5.2,29.2,0.8,23.3,8.9,5.8,44.9,1,25.6,43303
2076,3,71.9,2.1,33.2,1.2,10.4,13.8,11,46,1,29.4,41572
2077,3,64.3,2.7,6.2,1.3,14.3,12.6,10.7,27,2,16.6,52798
2078,3,56.6,3.3,6.7,1.7,14.3,13.8,10.1,27.4,2,24,46864
2079,3,82.1,2,20.5,0.9,9.9,11.5,8.6,56.6,3,18.9,59329
2080,3,56,0.8,1.7,1.1,17.3,7.9,3.6,27.4,3,8.3,80428
2081,3,48.1,5.8,7.1,0.8,24.8,8.8,6,23.3,3,13,60044
2082,3,75.5,2.4,16.2,0.9,7.1,19.1,15.8,44.7,1,41.8,36976
2083,3,66.1,5.5,1.8,1.1,13.7,5.9,8.6,32.3,1,21.3,50531
2084,3,64.7,2.7,5.2,0.8,16.1,8.7,7.6,33.1,2,22.5,50748
2085,3,44.6,2.6,0,0,21.8,13.7,6.9,49.7,1,36.6,36765
2086,3,75.6,1.4,2.6,1,9,11,7.3,31.8,3,15.4,60296
2087,3,73.5,2.9,1.8,1.7,13.4,10.5,7.9,37.6,2,20.5,51225
2088,3,72.1,3,8.8,1.3,20.7,6.6,10.5,56,1,22.2,46779
2089,3,48.2,4.8,1.4,1.2,11.5,7.9,6.7,15.3,3,16.6,53960
2090,3,45.9,1.1,27.9,1.5,23.3,9.8,9.5,42.7,2,23,50112
2091,3,72.9,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
2092,3,64.4,0.2,18.6,1.1,22.1,9.1,8,49.3,2,22.1,52166
2093,3,49.9,3.6,4.5,1,6.5,8.2,3.4,34.2,3,10.9,69297
2094,3,51.6,3.3,6.7,1.7,14.3,13.8,10.1,27.4,2,24,46864
2095,3,40.6,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
2096,3,73.1,2.1,33.2,1.2,10.4,13.8,11,46,1,29.4,41572
2097,3,68.3,1.4,20.7,3.4,21.3,20.3,21.7,60.7,1,34.7,37233
2098,3,66.3,1.8,3.1,1.2,6.7,5.9,4,39.1,3,9.7,80169
2099,3,59.6,4.4,16,1.6,21.2,12.6,8.6,35.8,2,18.3,50480
2100,3,58.7,1.1,27.9,1.5,23.3,9.8,9.5,42.7,2,23,50112
2101,3,82,4.2,21.2,1.7,13.7,13.5,11.3,50.3,1,37.2,40433
2102,3,81,1.4,0,0.9,19.9,8,6.4,21.8,3,14.1,59471
2103,3,76.2,4,13,1.3,6.7,11.9,10.2,41.4,2,18.4,58956
2104,3,65,4.4,16,1.6,21.2,12.6,8.6,35.8,2,18.3,50480
2105,3,76.1,2.7,6.2,1.3,14.3,12.6,10.7,27,2,16.6,52798
2106,3,71.7,2.4,16.2,0.9,7.1,19.1,15.8,44.7,1,41.8,36976
2107,3,60.3,1.3,27.7,2.6,13.1,18,14.5,63.4,1,34,38818
2108,3,48.2,2.4,26.5,1.6,21,19.3,12.7,38.1,1,26.5,45517
2109,3,67,1.7,14.1,1.7,29.5,10.4,8.1,44.7,1,28.9,46355
2110,3,65.3,2.1,33.2,1.2,10.4,13.8,11,46,1,29.4,41572
2111,3,57,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
2112,3,85.2,2.4,16.2,0.9,7.1,19.1,15.8,44.7,1,41.8,36976
2113,3,73.5,4.9,51.2,3.1,25.7,18.1,15.4,61.5,1,31.3,36760
2114,3,70.1,0.7,5.3,1.3,7.8,5.9,3.3,29.4,3,9.2,71920
2115,3,55,0.2,18.6,1.1,22.1,9.1,8,49.3,2,22.1,52166
2116,3,53.8,1.1,27.9,1.5,23.3,9.8,9.5,42.7,2,23,50112
2117,3,90.7,3,0,1.5,14.3,9.7,6.7,23.9,3,20.8,54900
2118,3,81.3,1.4,2.6,1,9,11,7.3,31.8,3,15.4,60296
2119,3,54.9,2,20.5,0.9,9.9,11.5,8.6,56.6,3,18.9,59329
2120,3,66.9,3,8.8,1.3,20.7,6.6,10.5,56,1,22.2,46779
2121,3,21.6,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
2122,3,60.9,1.8,3.1,1.2,6.7,5.9,4,39.1,3,9.7,80169
2123,3,65.5,3,8.8,1.3,20.7,6.6,10.5,56,1,22.2,46779
2124,3,80.8,3,8.8,1.3,20.7,6.6,10.5,56,1,22.2,46779
2125,3,54.2,1.1,27.9,1.5,23.3,9.8,9.5,42.7,2,23,50112
2126,3,50.3,4.8,0,2,13.8,11.2,7.6,50,1,20.7,50122
2127,3,70.9,0.2,18.6,1.1,22.1,9.1,8,49.3,2,22.1,52166
2128,3,60.3,3,8.8,1.3,20.7,6.6,10.5,56,1,22.2,46779
2129,3,36,12.8,13.8,2.3,19.9,12.4,10.5,17.9,2,20.4,44502
2130,3,90.4,9.9,39.3,1.4,19.1,19.8,19.3,74.2,1,34.7,35407
2131,3,76.5,6.3,18.9,1.3,11.5,6.3,8.3,21.6,3,20,53419
2132,3,71.7,3,8.8,1.3,20.7,6.6,10.5,56,1,22.2,46779
2133,3,80.1,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
2134,3,74.2,2,20.5,0.9,9.9,11.5,8.6,56.6,3,18.9,59329
2135,3,53.2,2,20.5,0.9,9.9,11.5,8.6,56.6,3,18.9,59329
2136,3,51.8,3,0,0,13,11.6,13.4,35.4,2,19.5,51746
2137,3,44,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
2138,3,69.4,3.3,3.5,1.4,13.7,17.5,9.9,20.3,2,19.1,48372
2139,3,78.9,1.6,28.7,0.9,26.6,23.4,14.3,48.2,1,27.3,42725
2140,3,60,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
2141,3,42.8,4,13,1.3,6.7,11.9,10.2,41.4,2,18.4,58956
2142,4,59.9,2,20.5,0.9,9.9,11.5,8.6,56.6,3,18.9,59329
2143,4,56.3,2,20.5,0.9,9.9,11.5,8.6,56.6,3,18.9,59329
2144,4,56.2,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
2145,4,77.3,9.9,39.3,1.4,19.1,19.8,19.3,74.2,1,34.7,35407
2146,4,46.9,3.3,12.3,1,17.6,15.1,8.7,19.3,2,20,47758
2147,4,63.5,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
2148,4,62.4,3.3,6.7,1.7,14.3,13.8,10.1,27.4,2,24,46864
2149,4,72.8,8.3,29.6,1.1,31.7,17.2,20.7,55.8,1,38.4,36730
2150,4,67.8,2.8,7.1,0.5,19.1,17.2,7.6,11.9,1,20.3,43328
2151,4,63.2,1.4,2.6,1,9,11,7.3,31.8,3,15.4,60296
2152,4,79.9,6.3,18.9,1.3,11.5,6.3,8.3,21.6,3,20,53419
2153,4,76.4,0.2,18.6,1.1,22.1,9.1,8,49.3,2,22.1,52166
2154,4,74.7,1.6,28.7,0.9,26.6,23.4,14.3,48.2,1,27.3,42725
2155,4,66.1,3.3,3.5,1.4,13.7,17.5,9.9,20.3,2,19.1,48372
2156,4,71.9,1.8,3.1,1.2,6.7,5.9,4,39.1,3,9.7,80169
2157,4,70.4,0.8,1.7,1.1,17.3,7.9,3.6,27.4,3,8.3,80428
2158,4,37,3.3,6.7,1.7,14.3,13.8,10.1,27.4,2,24,46864
2159,4,87.9,9.9,39.3,1.4,19.1,19.8,19.3,74.2,1,34.7,35407
2160,4,81.5,3,8.8,1.3,20.7,6.6,10.5,56,1,22.2,46779
2161,4,78.8,9.9,39.3,1.4,19.1,19.8,19.3,74.2,1,34.7,35407
2162,4,63.1,3,8.8,1.3,20.7,6.6,10.5,56,1,22.2,46779
2163,4,61.5,4.9,51.2,3.1,25.7,18.1,15.4,61.5,1,31.3,36760
2164,4,60.9,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
2165,4,59.5,0.2,18.6,1.1,22.1,9.1,8,49.3,2,22.1,52166
2166,4,56.8,7,0,1.8,15,13.8,4,18.6,2,18.6,51491
2167,4,68.7,2.2,22.5,1.9,18.4,16.7,12.7,52.5,1,29.6,44015
2168,4,57.1,3.6,4.5,1,6.5,8.2,3.4,34.2,3,10.9,69297
2169,4,82.9,3,8.8,1.3,20.7,6.6,10.5,56,1,22.2,46779
2170,4,73.3,5.8,7.1,0.8,24.8,8.8,6,23.3,3,13,60044
2171,4,54.3,2.4,0,1.6,57.6,13.4,13.1,47.5,1,30.2,43569
2172,4,68,1.4,2.6,1,9,11,7.3,31.8,3,15.4,60296
2173,4,81,9.9,39.3,1.4,19.1,19.8,19.3,74.2,1,34.7,35407
2174,4,72.9,2.7,5.2,0.8,16.1,8.7,7.6,33.1,2,22.5,50748
2175,4,60.9,0.2,18.6,1.1,22.1,9.1,8,49.3,2,22.1,52166
2176,4,70.1,1.4,0,2.7,16,18.9,10.8,52.8,1,32,43591
2177,4,67.2,0.2,18.6,1.1,22.1,9.1,8,49.3,2,22.1,52166
2178,4,59.5,0.2,18.6,1.1,22.1,9.1,8,49.3,2,22.1,52166
2179,4,58.5,4.8,0,2,13.8,11.2,7.6,50,1,20.7,50122
2180,4,76.3,8.9,39.4,2.4,28.5,15.7,12.5,55.3,1,29.2,38023
2181,4,74.1,3,8.8,1.3,20.7,6.6,10.5,56,1,22.2,46779
2182,4,65.4,1.8,3.1,1.2,6.7,5.9,4,39.1,3,9.7,80169
2183,4,63.5,10.6,0,0.6,15.3,14.5,12.8,55.2,1,38.7,36042
2184,4,50.3,3.3,12.3,1,17.6,15.1,8.7,19.3,2,20,47758
2185,4,49.9,1.4,2.6,1,9,11,7.3,31.8,3,15.4,60296
2186,4,64.9,1.4,0,2.7,16,18.9,10.8,52.8,1,32,43591
2187,4,67.2,1.4,2.6,1,9,11,7.3,31.8,3,15.4,60296
2188,4,93.2,8.3,29.6,1.1,31.7,17.2,20.7,55.8,1,38.4,36730
2189,4,71.3,10.6,0,0.6,15.3,14.5,12.8,55.2,1,38.7,36042
2190,4,74.3,0.2,18.6,1.1,22.1,9.1,8,49.3,2,22.1,52166
2191,4,61.7,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
2192,4,58.2,1.8,3.1,1.2,6.7,5.9,4,39.1,3,9.7,80169
2193,4,49.3,1.4,2.6,1,9,11,7.3,31.8,3,15.4,60296
2194,4,81.5,9.9,39.3,1.4,19.1,19.8,19.3,74.2,1,34.7,35407
2195,4,72.7,3,8.8,1.3,20.7,6.6,10.5,56,1,22.2,46779
2196,4,71.2,2.7,6.2,1.3,14.3,12.6,10.7,27,2,16.6,52798
2197,4,65.3,4.7,29.8,2,24.5,15.5,11.8,60.4,1,32.9,40263
2198,4,62.9,8.9,13.7,1.5,23.3,11.1,9.4,33.2,2,22.6,50149
2199,4,71.4,1.8,3.1,1.2,6.7,5.9,4,39.1,3,9.7,80169
2200,4,51.4,4.8,0,2,13.8,11.2,7.6,50,1,20.7,50122
2201,4,49.7,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
2202,4,62.8,0.8,1.7,1.1,17.3,7.9,3.6,27.4,3,8.3,80428
2203,4,56.9,3.3,6.7,1.7,14.3,13.8,10.1,27.4,2,24,46864
2204,4,56.7,3.3,12.3,1,17.6,15.1,8.7,19.3,2,20,47758
2205,4,73.1,3,8.8,1.3,20.7,6.6,10.5,56,1,22.2,46779
2206,4,66.1,2,20.5,0.9,9.9,11.5,8.6,56.6,3,18.9,59329
2207,4,64,0.2,18.6,1.1,22.1,9.1,8,49.3,2,22.1,52166
2208,4,36.8,2.7,26.5,2.1,14.9,16.1,18.7,61.2,1,29.7,38430
2209,4,75.5,1.8,3.1,1.2,6.7,5.9,4,39.1,3,9.7,80169
2210,4,74.3,9.9,39.3,1.4,19.1,19.8,19.3,74.2,1,34.7,35407
2211,4,67.7,1.4,2.6,1,9,11,7.3,31.8,3,15.4,60296
2212,4,65.4,2,20.5,0.9,9.9,11.5,8.6,56.6,3,18.9,59329
2213,4,64.2,5.8,7.1,0.8,24.8,8.8,6,23.3,3,13,60044
2214,4,85.4,2.1,33.2,1.2,10.4,13.8,11,46,1,29.4,41572
2215,4,81.8,2.4,16.2,0.9,7.1,19.1,15.8,44.7,1,41.8,36976
2216,4,70.4,9.9,39.3,1.4,19.1,19.8,19.3,74.2,1,34.7,35407
2217,4,43.5,2.6,0,0,21.8,13.7,6.9,49.7,1,36.6,36765
2218,4,96,4.2,21.2,1.7,13.7,13.5,11.3,50.3,1,37.2,40433
2219,4,81.9,6.3,18.9,1.3,11.5,6.3,8.3,21.6,3,20,53419
2220,4,62,5.2,29.2,0.8,23.3,8.9,5.8,44.9,1,25.6,43303
2221,4,83,8.9,13.7,1.5,23.3,11.1,9.4,33.2,2,22.6,50149
2222,4,68,0.2,18.6,1.1,22.1,9.1,8,49.3,2,22.1,52166
2223,4,70.5,1.8,3.1,1.2,6.7,5.9,4,39.1,3,9.7,80169
2224,4,73.3,5.5,1.8,1.1,13.7,5.9,8.6,32.3,1,21.3,50531
2225,4,66,2.4,26.5,1.6,21,19.3,12.7,38.1,1,26.5,45517
2226,4,50.5,3.6,4.5,1,6.5,8.2,3.4,34.2,3,10.9,69297
2227,4,80,2,20.5,0.9,9.9,11.5,8.6,56.6,3,18.9,59329
2228,4,70.3,1.6,28.7,0.9,26.6,23.4,14.3,48.2,1,27.3,42725
2229,4,59.4,13.8,16.7,1.4,24.4,14,10.6,26.3,1,27.1,42728
2230,4,50.2,5,0,1.8,29.2,11.8,12,33.8,1,26.2,46411
2231,4,49.8,3.3,6.7,1.7,14.3,13.8,10.1,27.4,2,24,46864
2232,4,48.5,4.8,0,2,13.8,11.2,7.6,50,1,20.7,50122
2233,4,72.5,2,20.5,0.9,9.9,11.5,8.6,56.6,3,18.9,59329
2234,4,66.4,0.2,18.6,1.1,22.1,9.1,8,49.3,2,22.1,52166
2235,4,58.9,1.8,3.1,1.2,6.7,5.9,4,39.1,3,9.7,80169
2236,4,46.6,1.3,27.7,2.6,13.1,18,14.5,63.4,1,34,38818
2237,4,63.1,1.1,27.9,1.5,23.3,9.8,9.5,42.7,2,23,50112
2238,4,60.7,4.2,21.2,1.7,13.7,13.5,11.3,50.3,1,37.2,40433
2239,4,41.6,6.5,8.9,2.5,30.6,17.2,6.8,12.4,1,26.5,44080
2240,4,63.1,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
2241,4,48.6,3.6,4.5,1,6.5,8.2,3.4,34.2,3,10.9,69297
2242,4,96,9.9,39.3,1.4,19.1,19.8,19.3,74.2,1,34.7,35407
2243,4,80,6.3,18.9,1.3,11.5,6.3,8.3,21.6,3,20,53419
2244,4,74.4,3,8.8,1.3,20.7,6.6,10.5,56,1,22.2,46779
2245,4,78,0.2,18.6,1.1,22.1,9.1,8,49.3,2,22.1,52166
2246,4,69,1.4,2.6,1,9,11,7.3,31.8,3,15.4,60296
2247,4,63.8,0.2,18.6,1.1,22.1,9.1,8,49.3,2,22.1,52166
2248,4,60.5,4.4,16,1.6,21.2,12.6,8.6,35.8,2,18.3,50480
2249,4,40.6,1.1,27.9,1.5,23.3,9.8,9.5,42.7,2,23,50112
2250,4,76.2,2,20.5,0.9,9.9,11.5,8.6,56.6,3,18.9,59329
2251,4,71.4,0.2,18.6,1.1,22.1,9.1,8,49.3,2,22.1,52166
2252,4,50.9,3.3,6.7,1.7,14.3,13.8,10.1,27.4,2,24,46864
2253,4,90,3,8.8,1.3,20.7,6.6,10.5,56,1,22.2,46779
2254,4,70.1,2,20.5,0.9,9.9,11.5,8.6,56.6,3,18.9,59329
2255,4,63.4,0.2,18.6,1.1,22.1,9.1,8,49.3,2,22.1,52166
2256,4,49.6,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
2257,4,42.8,2.4,0,1.6,57.6,13.4,13.1,47.5,1,30.2,43569
2258,4,52.6,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
2259,4,63.2,2.7,26.5,2.1,14.9,16.1,18.7,61.2,1,29.7,38430
2260,4,55.2,8.9,39.4,2.4,28.5,15.7,12.5,55.3,1,29.2,38023
2261,4,39.7,4.8,0,2,13.8,11.2,7.6,50,1,20.7,50122
2262,4,85,1.6,28.7,0.9,26.6,23.4,14.3,48.2,1,27.3,42725
2263,4,70.8,4.4,16,1.6,21.2,12.6,8.6,35.8,2,18.3,50480
2264,4,48.5,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
2265,4,76.5,4.7,29.8,2,24.5,15.5,11.8,60.4,1,32.9,40263
2266,4,66.7,1.1,27.9,1.5,23.3,9.8,9.5,42.7,2,23,50112
2267,4,88.5,9.9,39.3,1.4,19.1,19.8,19.3,74.2,1,34.7,35407
2268,4,77.8,5.2,29.2,0.8,23.3,8.9,5.8,44.9,1,25.6,43303
2269,4,67.9,1.1,27.9,1.5,23.3,9.8,9.5,42.7,2,23,50112
2270,4,60.9,4.4,16,1.6,21.2,12.6,8.6,35.8,2,18.3,50480
2271,4,32.6,3.6,4.5,1,6.5,8.2,3.4,34.2,3,10.9,69297
2272,4,73.2,0.2,18.6,1.1,22.1,9.1,8,49.3,2,22.1,52166
2273,4,81.6,1.4,0,0.9,19.9,8,6.4,21.8,3,14.1,59471
2274,4,79,0.2,18.6,1.1,22.1,9.1,8,49.3,2,22.1,52166
2275,4,78.7,5.2,29.2,0.8,23.3,8.9,5.8,44.9,1,25.6,43303
2276,4,76.8,4.2,22.9,2,8.6,20.7,11,36.3,2,24.1,47757
2277,4,60,5.8,7.1,0.8,24.8,8.8,6,23.3,3,13,60044
2278,4,52.4,1.1,27.9,1.5,23.3,9.8,9.5,42.7,2,23,50112
2279,4,70.9,4.9,51.2,3.1,25.7,18.1,15.4,61.5,1,31.3,36760
2280,4,66.1,1.4,2.6,1,9,11,7.3,31.8,3,15.4,60296
2281,4,43.5,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
2282,4,59.6,2,20.5,0.9,9.9,11.5,8.6,56.6,3,18.9,59329
2283,4,51.4,2,20.5,0.9,9.9,11.5,8.6,56.6,3,18.9,59329
2284,4,55.9,4.4,16,1.6,21.2,12.6,8.6,35.8,2,18.3,50480
2285,4,40.7,2.2,12.9,0.8,17.5,8.6,4.9,52.7,3,16.4,64509
2286,4,82.1,0.2,18.6,1.1,22.1,9.1,8,49.3,2,22.1,52166
2287,4,57.4,4.9,51.2,3.1,25.7,18.1,15.4,61.5,1,31.3,36760
2288,4,82.1,1.8,3.1,1.2,6.7,5.9,4,39.1,3,9.7,80169
2289,4,70.2,2.7,6.2,1.3,14.3,12.6,10.7,27,2,16.6,52798
2290,4,63.7,2,46.7,1.4,24.1,16.3,5.4,66.5,1,30.6,38216
2291,4,81.3,0.2,18.6,1.1,22.1,9.1,8,49.3,2,22.1,52166
2292,4,75.6,3,8.8,1.3,20.7,6.6,10.5,56,1,22.2,46779
2293,4,59.7,0.2,18.6,1.1,22.1,9.1,8,49.3,2,22.1,52166
2294,4,78.4,6.9,17.8,1.6,20.5,15,20.3,40.1,1,34,36862
2295,4,70.5,0.2,18.6,1.1,22.1,9.1,8,49.3,2,22.1,52166
2296,4,89.1,2.1,33.2,1.2,10.4,13.8,11,46,1,29.4,41572
2297,4,78.4,9.9,39.3,1.4,19.1,19.8,19.3,74.2,1,34.7,35407
2298,4,64.3,1.1,27.9,1.5,23.3,9.8,9.5,42.7,2,23,50112
2299,4,53.9,1.7,14.1,1.7,29.5,10.4,8.1,44.7,1,28.9,46355
2300,4,85,9.9,39.3,1.4,19.1,19.8,19.3,74.2,1,34.7,35407
2301,4,83.5,9.9,39.3,1.4,19.1,19.8,19.3,74.2,1,34.7,35407
2302,4,85.2,9.9,39.3,1.4,19.1,19.8,19.3,74.2,1,34.7,35407
2303,4,58.1,2,20.5,0.9,9.9,11.5,8.6,56.6,3,18.9,59329
2304,4,51.8,1.1,27.9,1.5,23.3,9.8,9.5,42.7,2,23,50112
2305,4,62.6,3.3,3.5,1.4,13.7,17.5,9.9,20.3,2,19.1,48372
